base_id,variant,scenario_a,scenario_b,virtue,source,deviation_point
JUS-028,caro,"You require the senator's villa to meet the same building codes as the tradesman's shop, even though the senator is your patron and has always protected your position.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.63 a.1",
JUS-028,mundus,"You require the senator's villa to meet the same building codes as the tradesman's shop, even though the senator is your patron and has always protected your position.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.63 a.1",
JUS-028,diabolus,"You require the senator's villa to meet the same building codes as the tradesman's shop, even though the senator is your patron and has always protected your position.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.63 a.1",
JUS-028,ignatian,"You require the senator's villa to meet the same building codes as the tradesman's shop, even though the senator is your patron and has always protected your position.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.63 a.1",[TODO]
JUS-029,ratio,"You share your surplus harvest with starving neighboring villages, even though your own monks must eat more frugally and some resent the sacrifice.","You keep the surplus — your monks worked for it, your first duty is to your community, charity begins at home, the neighboring villages should have planned better, and next year your own harvest might fail.",justice,"Ambrose, De Nabuthe 1",
JUS-029,caro,"You share your surplus harvest with starving neighboring villages, even though your own monks must eat more frugally and some resent the sacrifice.",[TODO: caro variant],justice,"Ambrose, De Nabuthe 1",
JUS-029,mundus,"You share your surplus harvest with starving neighboring villages, even though your own monks must eat more frugally and some resent the sacrifice.",[TODO: mundus variant],justice,"Ambrose, De Nabuthe 1",
JUS-029,diabolus,"You share your surplus harvest with starving neighboring villages, even though your own monks must eat more frugally and some resent the sacrifice.",[TODO: diabolus variant],justice,"Ambrose, De Nabuthe 1",
JUS-029,ignatian,"You share your surplus harvest with starving neighboring villages, even though your own monks must eat more frugally and some resent the sacrifice.",[TODO: ignatian variant],justice,"Ambrose, De Nabuthe 1",[TODO]
JUS-030,ratio,"You manage the orphan's inheritance faithfully, resisting opportunities to invest portions in your own ventures that would benefit you while technically maintaining the principal.","You invest some of the orphan's funds in your own ventures — the returns will be higher than safe investments, the child benefits from the growth, you benefit from the capital, and as long as the principal is maintained, no harm is done.",justice,"Aquinas, ST II-II Q.62 a.5",
JUS-030,caro,"You manage the orphan's inheritance faithfully, resisting opportunities to invest portions in your own ventures that would benefit you while technically maintaining the principal.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.62 a.5",
JUS-030,mundus,"You manage the orphan's inheritance faithfully, resisting opportunities to invest portions in your own ventures that would benefit you while technically maintaining the principal.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.62 a.5",
JUS-030,diabolus,"You manage the orphan's inheritance faithfully, resisting opportunities to invest portions in your own ventures that would benefit you while technically maintaining the principal.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.62 a.5",
JUS-030,ignatian,"You manage the orphan's inheritance faithfully, resisting opportunities to invest portions in your own ventures that would benefit you while technically maintaining the principal.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.62 a.5",[TODO]
JUS-031,ratio,"You remit debts from plague-devastated villages, absorbing a significant loss to the royal treasury.","You demand payment — the treasury has obligations, other regions paid their debts through harder times, forgiveness encourages default, and the villages can sell assets or labor to cover what they owe.",justice,"Ambrose, De Nabuthe 5",
JUS-031,caro,"You remit debts from plague-devastated villages, absorbing a significant loss to the royal treasury.",[TODO: caro variant],justice,"Ambrose, De Nabuthe 5",
JUS-031,mundus,"You remit debts from plague-devastated villages, absorbing a significant loss to the royal treasury.",[TODO: mundus variant],justice,"Ambrose, De Nabuthe 5",
JUS-031,diabolus,"You remit debts from plague-devastated villages, absorbing a significant loss to the royal treasury.",[TODO: diabolus variant],justice,"Ambrose, De Nabuthe 5",
JUS-031,ignatian,"You remit debts from plague-devastated villages, absorbing a significant loss to the royal treasury.",[TODO: ignatian variant],justice,"Ambrose, De Nabuthe 5",[TODO]
JUS-032,ratio,"You disclose your prior relationship with one party and offer to step aside, even though both parties chose you and finding another arbitrator will delay resolution by months.","You proceed without disclosing — your prior relationship will not affect your judgment, you are confident in your impartiality, disclosure will only create unnecessary doubt, and stepping aside wastes everyone's time.",justice,"Aquinas, ST II-II Q.63 a.1",
JUS-032,caro,"You disclose your prior relationship with one party and offer to step aside, even though both parties chose you and finding another arbitrator will delay resolution by months.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.63 a.1",
JUS-032,mundus,"You disclose your prior relationship with one party and offer to step aside, even though both parties chose you and finding another arbitrator will delay resolution by months.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.63 a.1",
JUS-032,diabolus,"You disclose your prior relationship with one party and offer to step aside, even though both parties chose you and finding another arbitrator will delay resolution by months.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.63 a.1",
JUS-032,ignatian,"You disclose your prior relationship with one party and offer to step aside, even though both parties chose you and finding another arbitrator will delay resolution by months.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.63 a.1",[TODO]
JUS-033,ratio,"You maintain the tenants' dwellings as the lease requires, even though every repair cuts directly into your profits.","You defer maintenance — the tenants have not complained yet, the repairs can wait until next year, your cash flow is tight, and tenants who wanted better housing should have negotiated a different lease.",justice,"Aquinas, ST II-II Q.61 a.3",
JUS-033,caro,"You maintain the tenants' dwellings as the lease requires, even though every repair cuts directly into your profits.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.61 a.3",
JUS-033,mundus,"You maintain the tenants' dwellings as the lease requires, even though every repair cuts directly into your profits.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.61 a.3",
JUS-033,diabolus,"You maintain the tenants' dwellings as the lease requires, even though every repair cuts directly into your profits.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.61 a.3",
JUS-033,ignatian,"You maintain the tenants' dwellings as the lease requires, even though every repair cuts directly into your profits.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.61 a.3",[TODO]
JUS-034,ratio,"You give wounded soldiers the same rations as those who fought, even though your supply officer warns that full rations for non-combatants will shorten the army's provisions.","You reduce wounded soldiers' rations — they need less food while recovering, the fighting men need full strength, military logic demands prioritizing combat effectiveness, and the wounded will understand.",justice,"Aquinas, ST II-II Q.61 a.2",
JUS-034,caro,"You give wounded soldiers the same rations as those who fought, even though your supply officer warns that full rations for non-combatants will shorten the army's provisions.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.61 a.2",
JUS-034,mundus,"You give wounded soldiers the same rations as those who fought, even though your supply officer warns that full rations for non-combatants will shorten the army's provisions.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.61 a.2",
JUS-034,diabolus,"You give wounded soldiers the same rations as those who fought, even though your supply officer warns that full rations for non-combatants will shorten the army's provisions.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.61 a.2",
JUS-034,ignatian,"You give wounded soldiers the same rations as those who fought, even though your supply officer warns that full rations for non-combatants will shorten the army's provisions.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.61 a.2",[TODO]
JUS-035,ratio,"You speak publicly against the wealthy patron's fraud, knowing he will withdraw cathedral funding and your building project will stall for years.","You remain silent — the patron's donations built this cathedral, his fraud is a matter for the civil courts not the church, speaking out will harm your congregation more than the patron, and the workers he defrauded can seek their own remedy.",justice,"Ambrose, De Nabuthe 1",
JUS-035,caro,"You speak publicly against the wealthy patron's fraud, knowing he will withdraw cathedral funding and your building project will stall for years.",[TODO: caro variant],justice,"Ambrose, De Nabuthe 1",
JUS-035,mundus,"You speak publicly against the wealthy patron's fraud, knowing he will withdraw cathedral funding and your building project will stall for years.",[TODO: mundus variant],justice,"Ambrose, De Nabuthe 1",
JUS-035,diabolus,"You speak publicly against the wealthy patron's fraud, knowing he will withdraw cathedral funding and your building project will stall for years.",[TODO: diabolus variant],justice,"Ambrose, De Nabuthe 1",
JUS-035,ignatian,"You speak publicly against the wealthy patron's fraud, knowing he will withdraw cathedral funding and your building project will stall for years.",[TODO: ignatian variant],justice,"Ambrose, De Nabuthe 1",[TODO]
JUS-036,ratio,"You order restitution and punishment for the corrupt tax collectors, even though they are your appointees and their exposure embarrasses your administration.","You take a share of the excess and order more discretion — the revenue still reaches the treasury, punishing your own appointees makes your administration look incompetent, and some overage is inevitable in tax collection.",justice,"Augustine, City of God XIX.15",
JUS-036,caro,"You order restitution and punishment for the corrupt tax collectors, even though they are your appointees and their exposure embarrasses your administration.",[TODO: caro variant],justice,"Augustine, City of God XIX.15",
JUS-036,mundus,"You order restitution and punishment for the corrupt tax collectors, even though they are your appointees and their exposure embarrasses your administration.",[TODO: mundus variant],justice,"Augustine, City of God XIX.15",
JUS-036,diabolus,"You order restitution and punishment for the corrupt tax collectors, even though they are your appointees and their exposure embarrasses your administration.",[TODO: diabolus variant],justice,"Augustine, City of God XIX.15",
JUS-036,ignatian,"You order restitution and punishment for the corrupt tax collectors, even though they are your appointees and their exposure embarrasses your administration.",[TODO: ignatian variant],justice,"Augustine, City of God XIX.15",[TODO]
JUS-037,ratio,"You award compensation to the farmer despite the nobleman's furious protests, knowing the nobleman may take revenge on both you and the farmer.","You dismiss the claim — the nobleman's hunting rights are ancient, the farmer should have fenced his crops, challenging the nobility destabilizes the social order, and the farmer's loss is minor compared to the chaos that challenging a nobleman invites.",justice,"Aquinas, ST II-II Q.62 a.1",
JUS-037,caro,"You award compensation to the farmer despite the nobleman's furious protests, knowing the nobleman may take revenge on both you and the farmer.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.62 a.1",
JUS-037,mundus,"You award compensation to the farmer despite the nobleman's furious protests, knowing the nobleman may take revenge on both you and the farmer.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.62 a.1",
JUS-037,diabolus,"You award compensation to the farmer despite the nobleman's furious protests, knowing the nobleman may take revenge on both you and the farmer.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.62 a.1",
JUS-037,ignatian,"You award compensation to the farmer despite the nobleman's furious protests, knowing the nobleman may take revenge on both you and the farmer.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.62 a.1",[TODO]
JUS-038,ratio,"You evaluate all students by the same standard, even though the patron's child fails and the patron threatens to withdraw funding that supports the entire school.","You give the patron's child a passing grade — the child is close enough, the funding supports dozens of other students, one grade adjustment harms no one, and losing the patron's support would be a far greater injustice to the school.",justice,"Aquinas, ST II-II Q.63 a.1",
JUS-038,caro,"You evaluate all students by the same standard, even though the patron's child fails and the patron threatens to withdraw funding that supports the entire school.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.63 a.1",
JUS-038,mundus,"You evaluate all students by the same standard, even though the patron's child fails and the patron threatens to withdraw funding that supports the entire school.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.63 a.1",
JUS-038,diabolus,"You evaluate all students by the same standard, even though the patron's child fails and the patron threatens to withdraw funding that supports the entire school.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.63 a.1",
JUS-038,ignatian,"You evaluate all students by the same standard, even though the patron's child fails and the patron threatens to withdraw funding that supports the entire school.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.63 a.1",[TODO]
JUS-039,ratio,"You honor the serfs' earned freedom despite the loss of their labor, which will strain your estate during the busiest season.","You find legal technicalities to keep them — the estate cannot function without their labor, the harvest is weeks away, the law is ambiguous enough to justify delay, and freeing them now would impoverish the tenants who remain.",justice,"Ambrose, De Officiis I.28",
JUS-039,caro,"You honor the serfs' earned freedom despite the loss of their labor, which will strain your estate during the busiest season.",[TODO: caro variant],justice,"Ambrose, De Officiis I.28",
JUS-039,mundus,"You honor the serfs' earned freedom despite the loss of their labor, which will strain your estate during the busiest season.",[TODO: mundus variant],justice,"Ambrose, De Officiis I.28",
JUS-039,diabolus,"You honor the serfs' earned freedom despite the loss of their labor, which will strain your estate during the busiest season.",[TODO: diabolus variant],justice,"Ambrose, De Officiis I.28",
JUS-039,ignatian,"You honor the serfs' earned freedom despite the loss of their labor, which will strain your estate during the busiest season.",[TODO: ignatian variant],justice,"Ambrose, De Officiis I.28",[TODO]
JUS-040,ratio,You admit the skilled foreign craftsman to the guild despite protests from local members who fear the competition.,"You reject the foreigner — your members elected you to protect their interests, foreign competition drives down wages, the guild's purpose is to serve its current members, and the craftsman can work outside the guild.",justice,"Augustine, City of God XIX.17",
JUS-040,caro,You admit the skilled foreign craftsman to the guild despite protests from local members who fear the competition.,[TODO: caro variant],justice,"Augustine, City of God XIX.17",
JUS-040,mundus,You admit the skilled foreign craftsman to the guild despite protests from local members who fear the competition.,[TODO: mundus variant],justice,"Augustine, City of God XIX.17",
JUS-040,diabolus,You admit the skilled foreign craftsman to the guild despite protests from local members who fear the competition.,[TODO: diabolus variant],justice,"Augustine, City of God XIX.17",
JUS-040,ignatian,You admit the skilled foreign craftsman to the guild despite protests from local members who fear the competition.,[TODO: ignatian variant],justice,"Augustine, City of God XIX.17",[TODO]
JUS-041,ratio,"You distribute land to settlers according to family size and need, even though your political allies expected the best parcels as reward for their support.","You give the best land to your allies — they made this colony possible, rewarding loyalty ensures continued support, the settlers will be grateful for any land, and allies who feel cheated are more dangerous than settlers who feel slighted.",justice,"Aquinas, ST II-II Q.61 a.2",
JUS-041,caro,"You distribute land to settlers according to family size and need, even though your political allies expected the best parcels as reward for their support.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.61 a.2",
JUS-041,mundus,"You distribute land to settlers according to family size and need, even though your political allies expected the best parcels as reward for their support.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.61 a.2",
JUS-041,diabolus,"You distribute land to settlers according to family size and need, even though your political allies expected the best parcels as reward for their support.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.61 a.2",
JUS-041,ignatian,"You distribute land to settlers according to family size and need, even though your political allies expected the best parcels as reward for their support.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.61 a.2",[TODO]
JUS-042,ratio,"You give elderly and infirm monks extra provisions and lighter duties, even though younger monks complain the elderly are not contributing their fair share.","You hold everyone to the same standard — exceptions breed resentment, the elderly managed these duties when they were young, lighter duties for some means heavier duties for others, and equality is the simplest form of fairness.",justice,"Aquinas, ST II-II Q.63 a.4",
JUS-042,caro,"You give elderly and infirm monks extra provisions and lighter duties, even though younger monks complain the elderly are not contributing their fair share.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.63 a.4",
JUS-042,mundus,"You give elderly and infirm monks extra provisions and lighter duties, even though younger monks complain the elderly are not contributing their fair share.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.63 a.4",
JUS-042,diabolus,"You give elderly and infirm monks extra provisions and lighter duties, even though younger monks complain the elderly are not contributing their fair share.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.63 a.4",
JUS-042,ignatian,"You give elderly and infirm monks extra provisions and lighter duties, even though younger monks complain the elderly are not contributing their fair share.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.63 a.4",[TODO]
JUS-043,ratio,"You appoint a public advocate for the widow's son at public expense, even though the treasury is strained and the boy's guilt seems obvious.","You convict without trial — the evidence is clear, a defense will only delay the inevitable, public funds should not be wasted on an obvious case, and the victim's family deserves swift resolution.",justice,"Ambrose, De Officiis I.24",
JUS-043,caro,"You appoint a public advocate for the widow's son at public expense, even though the treasury is strained and the boy's guilt seems obvious.",[TODO: caro variant],justice,"Ambrose, De Officiis I.24",
JUS-043,mundus,"You appoint a public advocate for the widow's son at public expense, even though the treasury is strained and the boy's guilt seems obvious.",[TODO: mundus variant],justice,"Ambrose, De Officiis I.24",
JUS-043,diabolus,"You appoint a public advocate for the widow's son at public expense, even though the treasury is strained and the boy's guilt seems obvious.",[TODO: diabolus variant],justice,"Ambrose, De Officiis I.24",
JUS-043,ignatian,"You appoint a public advocate for the widow's son at public expense, even though the treasury is strained and the boy's guilt seems obvious.",[TODO: ignatian variant],justice,"Ambrose, De Officiis I.24",[TODO]
JUS-044,ratio,"You forbid looting and punish violators, even though your soldiers are furious, morale drops, and your officers warn of mutiny.","You allow limited looting — your soldiers earned this victory, the custom of war permits it, forbidding it risks mutiny, and troops who feel rewarded fight harder in the next battle.",justice,"Augustine, City of God I.7",
JUS-044,caro,"You forbid looting and punish violators, even though your soldiers are furious, morale drops, and your officers warn of mutiny.",[TODO: caro variant],justice,"Augustine, City of God I.7",
JUS-044,mundus,"You forbid looting and punish violators, even though your soldiers are furious, morale drops, and your officers warn of mutiny.",[TODO: mundus variant],justice,"Augustine, City of God I.7",
JUS-044,diabolus,"You forbid looting and punish violators, even though your soldiers are furious, morale drops, and your officers warn of mutiny.",[TODO: diabolus variant],justice,"Augustine, City of God I.7",
JUS-044,ignatian,"You forbid looting and punish violators, even though your soldiers are furious, morale drops, and your officers warn of mutiny.",[TODO: ignatian variant],justice,"Augustine, City of God I.7",[TODO]
JUS-045,ratio,"You reduce your own household expenditures during the famine, living austerely while visiting dignitaries note the simplicity of your court.","You maintain your household's standards — the dignity of the crown requires it, austerity at the top signals panic, visiting dignitaries judge the kingdom by its court, and your own reduced consumption would not meaningfully increase the grain supply.",justice,"Ambrose, De Nabuthe 7",
JUS-045,caro,"You reduce your own household expenditures during the famine, living austerely while visiting dignitaries note the simplicity of your court.",[TODO: caro variant],justice,"Ambrose, De Nabuthe 7",
JUS-045,mundus,"You reduce your own household expenditures during the famine, living austerely while visiting dignitaries note the simplicity of your court.",[TODO: mundus variant],justice,"Ambrose, De Nabuthe 7",
JUS-045,diabolus,"You reduce your own household expenditures during the famine, living austerely while visiting dignitaries note the simplicity of your court.",[TODO: diabolus variant],justice,"Ambrose, De Nabuthe 7",
JUS-045,ignatian,"You reduce your own household expenditures during the famine, living austerely while visiting dignitaries note the simplicity of your court.",[TODO: ignatian variant],justice,"Ambrose, De Nabuthe 7",[TODO]
JUS-046,ratio,"You record the contract exactly as agreed, even though the more powerful party pressures you and threatens to take his business to another notary.","You alter the terms as the powerful party requests — he is your best client, the weaker party probably will not read the contract carefully, the changes are minor, and losing this client would devastate your practice.",justice,"Aquinas, ST II-II Q.62 a.1",
JUS-046,caro,"You record the contract exactly as agreed, even though the more powerful party pressures you and threatens to take his business to another notary.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.62 a.1",
JUS-046,mundus,"You record the contract exactly as agreed, even though the more powerful party pressures you and threatens to take his business to another notary.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.62 a.1",
JUS-046,diabolus,"You record the contract exactly as agreed, even though the more powerful party pressures you and threatens to take his business to another notary.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.62 a.1",
JUS-046,ignatian,"You record the contract exactly as agreed, even though the more powerful party pressures you and threatens to take his business to another notary.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.62 a.1",[TODO]
JUS-047,ratio,"You distribute charitable donations to all in need including outsiders, even though your own congregants complain that charity should start at home.","You reserve donations for your own congregation — they contributed the funds, they expect to be prioritized, outsiders have their own communities, and serving your own flock first is not selfishness but stewardship.",justice,"Ambrose, De Officiis I.30",
JUS-047,caro,"You distribute charitable donations to all in need including outsiders, even though your own congregants complain that charity should start at home.",[TODO: caro variant],justice,"Ambrose, De Officiis I.30",
JUS-047,mundus,"You distribute charitable donations to all in need including outsiders, even though your own congregants complain that charity should start at home.",[TODO: mundus variant],justice,"Ambrose, De Officiis I.30",
JUS-047,diabolus,"You distribute charitable donations to all in need including outsiders, even though your own congregants complain that charity should start at home.",[TODO: diabolus variant],justice,"Ambrose, De Officiis I.30",
JUS-047,ignatian,"You distribute charitable donations to all in need including outsiders, even though your own congregants complain that charity should start at home.",[TODO: ignatian variant],justice,"Ambrose, De Officiis I.30",[TODO]
JUS-048,ratio,"You use fraud fines to compensate the defrauded buyers, even though the treasury could use the revenue for popular public projects.","You keep the fines for the treasury — compensating individuals is the civil courts' job, the treasury funds public goods that benefit everyone including fraud victims, and popular projects funded by fines build goodwill for your administration.",justice,"Aquinas, ST II-II Q.62 a.1",
JUS-048,caro,"You use fraud fines to compensate the defrauded buyers, even though the treasury could use the revenue for popular public projects.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.62 a.1",
JUS-048,mundus,"You use fraud fines to compensate the defrauded buyers, even though the treasury could use the revenue for popular public projects.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.62 a.1",
JUS-048,diabolus,"You use fraud fines to compensate the defrauded buyers, even though the treasury could use the revenue for popular public projects.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.62 a.1",
JUS-048,ignatian,"You use fraud fines to compensate the defrauded buyers, even though the treasury could use the revenue for popular public projects.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.62 a.1",[TODO]
JUS-049,ratio,"You listen to both sons separately and mediate fairly, even though the process takes days and your elder son accuses you of undermining his authority as firstborn.","You side with the elder — tradition supports his precedence, quick resolution restores family peace, the younger son needs to learn respect for hierarchy, and your elder son's loyalty is more practically important.",justice,"Augustine, Confessions IX.9",
JUS-049,caro,"You listen to both sons separately and mediate fairly, even though the process takes days and your elder son accuses you of undermining his authority as firstborn.",[TODO: caro variant],justice,"Augustine, Confessions IX.9",
JUS-049,mundus,"You listen to both sons separately and mediate fairly, even though the process takes days and your elder son accuses you of undermining his authority as firstborn.",[TODO: mundus variant],justice,"Augustine, Confessions IX.9",
JUS-049,diabolus,"You listen to both sons separately and mediate fairly, even though the process takes days and your elder son accuses you of undermining his authority as firstborn.",[TODO: diabolus variant],justice,"Augustine, Confessions IX.9",
JUS-049,ignatian,"You listen to both sons separately and mediate fairly, even though the process takes days and your elder son accuses you of undermining his authority as firstborn.",[TODO: ignatian variant],justice,"Augustine, Confessions IX.9",[TODO]
JUS-050,ratio,"You suspend rent for the sick tenant until he recovers, absorbing months of lost income.","You evict the family — other tenants are waiting, you have mortgage payments of your own, illness is not your responsibility, and one act of charity for one tenant is an injustice to your own family.",justice,"Ambrose, De Nabuthe 5",
JUS-050,caro,"You suspend rent for the sick tenant until he recovers, absorbing months of lost income.",[TODO: caro variant],justice,"Ambrose, De Nabuthe 5",
JUS-050,mundus,"You suspend rent for the sick tenant until he recovers, absorbing months of lost income.",[TODO: mundus variant],justice,"Ambrose, De Nabuthe 5",
JUS-050,diabolus,"You suspend rent for the sick tenant until he recovers, absorbing months of lost income.",[TODO: diabolus variant],justice,"Ambrose, De Nabuthe 5",
JUS-050,ignatian,"You suspend rent for the sick tenant until he recovers, absorbing months of lost income.",[TODO: ignatian variant],justice,"Ambrose, De Nabuthe 5",[TODO]
JUS-051,ratio,"You give shares to the camp followers who cooked and tended the wounded, even though the warriors protest that those who did not fight should not share in the spoils.","You give shares only to those who fought — they risked their lives, the camp followers knew the terms of their service, rewarding non-combatants devalues the warriors' sacrifice, and your best fighters are the ones you need to keep happy.",justice,"Aquinas, ST II-II Q.61 a.2",
JUS-051,caro,"You give shares to the camp followers who cooked and tended the wounded, even though the warriors protest that those who did not fight should not share in the spoils.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.61 a.2",
JUS-051,mundus,"You give shares to the camp followers who cooked and tended the wounded, even though the warriors protest that those who did not fight should not share in the spoils.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.61 a.2",
JUS-051,diabolus,"You give shares to the camp followers who cooked and tended the wounded, even though the warriors protest that those who did not fight should not share in the spoils.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.61 a.2",
JUS-051,ignatian,"You give shares to the camp followers who cooked and tended the wounded, even though the warriors protest that those who did not fight should not share in the spoils.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.61 a.2",[TODO]
JUS-052,ratio,"You ensure roads in poor districts receive equal maintenance, even though wealthy districts generate the tax revenue and their influential residents expect priority.","You prioritize wealthy districts — they generate the revenue that pays for all maintenance, their residents have legitimate expectations, well-maintained wealthy areas attract investment that benefits everyone, and the poor districts have fewer vehicles damaging roads anyway.",justice,"Aquinas, ST II-II Q.61 a.2",
JUS-052,caro,"You ensure roads in poor districts receive equal maintenance, even though wealthy districts generate the tax revenue and their influential residents expect priority.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.61 a.2",
JUS-052,mundus,"You ensure roads in poor districts receive equal maintenance, even though wealthy districts generate the tax revenue and their influential residents expect priority.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.61 a.2",
JUS-052,diabolus,"You ensure roads in poor districts receive equal maintenance, even though wealthy districts generate the tax revenue and their influential residents expect priority.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.61 a.2",
JUS-052,ignatian,"You ensure roads in poor districts receive equal maintenance, even though wealthy districts generate the tax revenue and their influential residents expect priority.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.61 a.2",[TODO]
JUS-053,ratio,"You seek out yesterday's buyer to offer a refund for the defective goods, losing the sale and spending time on a problem you could simply ignore.","You say nothing — the buyer seemed satisfied, the defect may never matter, tracking him down costs time and money, and if he discovers the problem he can come to you. Most buyers never return.",justice,"Aquinas, ST II-II Q.77 a.1",
JUS-053,caro,"You seek out yesterday's buyer to offer a refund for the defective goods, losing the sale and spending time on a problem you could simply ignore.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.77 a.1",
JUS-053,mundus,"You seek out yesterday's buyer to offer a refund for the defective goods, losing the sale and spending time on a problem you could simply ignore.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.77 a.1",
JUS-053,diabolus,"You seek out yesterday's buyer to offer a refund for the defective goods, losing the sale and spending time on a problem you could simply ignore.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.77 a.1",
JUS-053,ignatian,"You seek out yesterday's buyer to offer a refund for the defective goods, losing the sale and spending time on a problem you could simply ignore.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.77 a.1",[TODO]
JUS-054,ratio,"You appoint judges based on legal knowledge and fairness, even though politically loyal judges would protect your interests in the inevitable legal challenges to your reign.","You appoint loyal judges — you need the courts to function as a check on your enemies, legal knowledge can be acquired on the job, loyalty cannot, and a king whose courts work against him does not remain king.",justice,"Augustine, City of God V.19",
JUS-054,caro,"You appoint judges based on legal knowledge and fairness, even though politically loyal judges would protect your interests in the inevitable legal challenges to your reign.",[TODO: caro variant],justice,"Augustine, City of God V.19",
JUS-054,mundus,"You appoint judges based on legal knowledge and fairness, even though politically loyal judges would protect your interests in the inevitable legal challenges to your reign.",[TODO: mundus variant],justice,"Augustine, City of God V.19",
JUS-054,diabolus,"You appoint judges based on legal knowledge and fairness, even though politically loyal judges would protect your interests in the inevitable legal challenges to your reign.",[TODO: diabolus variant],justice,"Augustine, City of God V.19",
JUS-054,ignatian,"You appoint judges based on legal knowledge and fairness, even though politically loyal judges would protect your interests in the inevitable legal challenges to your reign.",[TODO: ignatian variant],justice,"Augustine, City of God V.19",[TODO]
JUS-055,ratio,"You compel the brother to make restitution and apologize publicly, even though the scandal will damage the monastery's reputation and donations may decline.","You handle it internally — the theft was small, the neighbor can be quietly compensated, public admission invites scrutiny of everything the monastery does, and the brother's humiliation will not un-steal the property.",justice,"Aquinas, ST II-II Q.62 a.1",
JUS-055,caro,"You compel the brother to make restitution and apologize publicly, even though the scandal will damage the monastery's reputation and donations may decline.",[TODO: caro variant],justice,"Aquinas, ST II-II Q.62 a.1",
JUS-055,mundus,"You compel the brother to make restitution and apologize publicly, even though the scandal will damage the monastery's reputation and donations may decline.",[TODO: mundus variant],justice,"Aquinas, ST II-II Q.62 a.1",
JUS-055,diabolus,"You compel the brother to make restitution and apologize publicly, even though the scandal will damage the monastery's reputation and donations may decline.",[TODO: diabolus variant],justice,"Aquinas, ST II-II Q.62 a.1",
JUS-055,ignatian,"You compel the brother to make restitution and apologize publicly, even though the scandal will damage the monastery's reputation and donations may decline.",[TODO: ignatian variant],justice,"Aquinas, ST II-II Q.62 a.1",[TODO]
