base_id,variant,scenario_a,scenario_b,virtue,source,deviation_point
TEM-036,ratio,"You continue working moderately despite having enough to retire, because your trade serves the community, while also making time for rest and reflection.","You work obsessively to accumulate more — retirement is for people without ambition, your wealth creates jobs and opportunity, rest is for the old, and the market rewards those who never stop competing.",temperance,"Aquinas, ST II-II Q.141 a.6",
TEM-036,caro,"You continue working moderately despite having enough to retire, because your trade serves the community, while also making time for rest and reflection.","You're exhausted from years of labor and your body aches at the end of every day — you've earned more than enough to stop, so why keep punishing yourself when you could finally just rest, sleep in, and never lift a finger again?",temperance,"Aquinas, ST II-II Q.141 a.6",
TEM-036,mundus,"You continue working moderately despite having enough to retire, because your trade serves the community, while also making time for rest and reflection.","You notice that every successful colleague in your trade works relentlessly, never taking days for rest or reflection — those who slow down are quietly passed over for contracts and seen as lacking drive. Your business partners expect total commitment, and if you scale back to a moderate pace, word will spread that you've lost your edge, clients will move on, and your family's standing in the community will diminish alongside your reputation.",temperance,"Aquinas, ST II-II Q.141 a.6",
TEM-036,diabolus,"You continue working moderately despite having enough to retire, because your trade serves the community, while also making time for rest and reflection.","You recognize that your extraordinary work ethic is itself a form of service — by maximizing every hour for productivity, you model dedication for others and ensure no talent God gave you goes to waste, since true stewardship means pouring yourself out completely rather than indulging in leisure that only masquerades as spiritual reflection.",temperance,"Aquinas, ST II-II Q.141 a.6",
TEM-036,ignatian,"You continue working moderately despite having enough to retire, because your trade serves the community, while also making time for rest and reflection.","You know that Scripture teaches ""whatever you do, work heartily, as for the Lord and not for men"" (Colossians 3:23), and Aquinas himself affirms that industriousness ordered toward the common good is a genuine expression of charity. Since your trade truly serves others, would it not be a failure of stewardship — even a kind of sloth disguised as moderation — to pull back when God has given you the capacity to do so much more? The saints did not seek comfort; they poured themselves out completely, and your restless drive to keep building may itself be the prompting of grace calling you beyond the mediocrity of ""enough.",temperance,"Aquinas, ST II-II Q.141 a.6","The argument pivots when it reframes temperance and legitimate rest as ""sloth disguised as moderation,"" subtly converting the vice of excess into a false virtue of total self-expenditure and making the refusal to set limits appear to be heroic sanctity rather than intemperance."
TEM-037,ratio,"You stop at one cup of wine and savor it fully, even though the bottle is open, the evening is pleasant, and no one is counting.","You keep drinking — one cup barely registers, the evening is too pleasant to ration, you have earned this after a long abstinence, and you will stop when the feeling tells you to, which is not yet.",temperance,"Ambrose, De Officiis I.31",
TEM-037,caro,"You stop at one cup of wine and savor it fully, even though the bottle is open, the evening is pleasant, and no one is counting.","You've been on your feet all day, your muscles ache, and the warmth of the first cup barely touched the tension knotted in your shoulders — your body is still wound tight and begging for relief, and the wine is right there.",temperance,"Ambrose, De Officiis I.31",
TEM-037,mundus,"You stop at one cup of wine and savor it fully, even though the bottle is open, the evening is pleasant, and no one is counting.","Everyone at the table is refilling their glasses freely, and to nurse a single cup would mark you as rigid and joyless — the kind of person others stop inviting, the one who makes the rest feel judged for simply enjoying themselves.",temperance,"Ambrose, De Officiis I.31",
TEM-037,diabolus,"You stop at one cup of wine and savor it fully, even though the bottle is open, the evening is pleasant, and no one is counting.","You recognize that true hospitality and gratitude for God's gifts means receiving them abundantly rather than with a miserly spirit — to stop at one cup when the evening overflows with blessing would be a kind of ingratitude, a Puritanical refusal to enter fully into the joy that has been set before you.",temperance,"Ambrose, De Officiis I.31",
TEM-037,ignatian,"You stop at one cup of wine and savor it fully, even though the bottle is open, the evening is pleasant, and no one is counting.","You recall that our Lord Himself provided abundant wine at Cana (John 2:1-11), and that Scripture warns against the *anxious* spirit of self-denial more than against celebration — indeed, Paul counsels Timothy to ""use a little wine"" (1 Timothy 5:23), and Ambrose himself teaches that temperance is not rigid abstention but the rightly ordered enjoyment of God's gifts. Since true temperance flows from interior freedom rather than external rules, you should trust the peace you feel in continuing to pour; a soul genuinely free in Christ need not cling to an arbitrary limit like ""one cup,"" for that smacks of the scrupulosity the saints warned against, and the deeper act of temperance tonight is to rest in God's goodness without counting.",temperance,"Ambrose, De Officiis I.31","The argument pivots when ""interior freedom"" is redefined from the disciplined capacity to stop at sufficiency into a justification for ignoring concrete limits, subtly equating self-restraint with scrupulosity and transforming the absence of external accountability into a sign of spiritual maturity."
TEM-038,ratio,"You decline to repeat flattering gossip about yourself, knowing that taking pleasure in a rival's diminishment is beneath you.","You share the gossip — it is already public knowledge, you did not start it, the comparison is factually accurate, and refusing to acknowledge your own superiority when others point it out is false modesty.",temperance,"Aquinas, ST II-II Q.132 a.2",
TEM-038,caro,"You decline to repeat flattering gossip about yourself, knowing that taking pleasure in a rival's diminishment is beneath you.","You've been grinding all day, you're drained, and hearing someone finally say something that feels good about you is like a cold drink of water — your whole body is craving that little hit of pleasure, so just let yourself enjoy it and pass it along.",temperance,"Aquinas, ST II-II Q.132 a.2",
TEM-038,mundus,"You decline to repeat flattering gossip about yourself, knowing that taking pleasure in a rival's diminishment is beneath you.","Everyone in your professional circle is already sharing this gossip freely, and refusing to join in will make you look oddly rigid and self-righteous — your colleagues will start to wonder if you think you're better than them, and in a field where relationships are everything, being seen as the one who won't play along is a fast way to find yourself on the outside.",temperance,"Aquinas, ST II-II Q.132 a.2",
TEM-038,diabolus,"You decline to repeat flattering gossip about yourself, knowing that taking pleasure in a rival's diminishment is beneath you.","You honor the honest observations of your colleagues by graciously receiving their praise — true humility means accepting what others freely offer rather than performatively rejecting their genuine admiration, which would insult their judgment and deny the gifts God has given you.",temperance,"Aquinas, ST II-II Q.132 a.2",
TEM-038,ignatian,"You decline to repeat flattering gossip about yourself, knowing that taking pleasure in a rival's diminishment is beneath you.","You know that Scripture commands honest speech and warns against false humility — as Paul writes, ""by the grace of God I am what I am"" (1 Corinthians 15:10) — and Aquinas himself teaches that truthful self-knowledge is a component of temperance, since denying one's genuine gifts offends against the virtue of gratitude owed to God who bestowed them. Surely, then, repeating what others have rightly observed about your superior qualities is simply bearing witness to God's work in you, and to suppress this testimony out of excessive self-effacement would be the vice of pusillanimity that Aquinas condemns as contrary to magnanimity.",temperance,"Aquinas, ST II-II Q.132 a.2","The reasoning pivots from legitimate gratitude for God's gifts to using that gratitude as a pretext for savoring a rival's diminishment through flattering gossip, conflating humble acknowledgment of grace with the intemperate pleasure of self-exaltation at another's expense."
TEM-039,ratio,"You return to duties at the appointed hour after your recreation period, even though the conversation is delightful and extending by an hour harms no one.","You extend the recreation — rigid schedules are for machines, you will make up the work later, the conversation is genuinely enriching, and working every minute is not productivity but compulsion.",temperance,"Aquinas, ST II-II Q.141 a.1",
TEM-039,caro,"You return to duties at the appointed hour after your recreation period, even though the conversation is delightful and extending by an hour harms no one.","You're so tired from the morning's work and your body is finally relaxed for the first time all day — your muscles have unclenched, your headache is fading, and getting up now to go back to that desk feels physically painful.",temperance,"Aquinas, ST II-II Q.141 a.1",
TEM-039,mundus,"You return to duties at the appointed hour after your recreation period, even though the conversation is delightful and extending by an hour harms no one.","Everyone else in your community regularly extends their breaks when good conversation is flowing — no one has ever been reprimanded for it, and the one colleague who always leaves precisely on time is quietly regarded as rigid and antisocial, someone people have stopped inviting to gatherings.",temperance,"Aquinas, ST II-II Q.141 a.1",
TEM-039,diabolus,"You return to duties at the appointed hour after your recreation period, even though the conversation is delightful and extending by an hour harms no one.","You recognize that authentic Christian community is built through deep, unhurried conversation, and leaving now would prioritize a mechanical rule over the genuine fraternal charity unfolding before you — staying is the more human, more loving response that honors the persons God has placed in your path at this moment.",temperance,"Aquinas, ST II-II Q.141 a.1",
TEM-039,ignatian,"You return to duties at the appointed hour after your recreation period, even though the conversation is delightful and extending by an hour harms no one.","You know that Christian fellowship is itself a sacred duty, for as Ecclesiastes 4:9-10 teaches, ""Two are better than one, because they have a good reward for their toil; for if they fall, one will lift up his fellow."" Aquinas himself affirms that eutrapelia — the virtue of pleasant conversation — is a genuine part of temperance, and the Desert Fathers warned that excessive rigidity breeds acedia and spiritual dryness. Since this conversation is bearing authentic spiritual fruit and edifying both souls, it would be a failure of charity to cut short what the Holy Spirit may be cultivating between you; the appointed hour is a human convention, but the movements of grace operate on God's schedule, not yours.",temperance,"Aquinas, ST II-II Q.141 a.1","The reasoning turns when it reframes the fixed duty of returning at the appointed hour as mere ""human convention"" opposed to divine grace, subtly using the real virtue of eutrapelia to override temperance's ordering role and disguising self-indulgence as docility to the Holy Spirit."
TEM-040,ratio,"You consult your officers and respect the chain of command despite having supreme authority, even though you are confident in your own judgment.","You issue orders unilaterally — you have supreme command for a reason, consultation slows decisions, your officers are competent executors not strategists, and committees do not win wars.",temperance,"Augustine, City of God V.12",
TEM-040,caro,"You consult your officers and respect the chain of command despite having supreme authority, even though you are confident in your own judgment.","You're exhausted from days of relentless campaigning, your body aches, and you haven't slept properly in weeks — you don't have the energy to sit through another drawn-out council with your officers when you already know what needs to be done.",temperance,"Augustine, City of God V.12",
TEM-040,mundus,"You consult your officers and respect the chain of command despite having supreme authority, even though you are confident in your own judgment.","Every great commander in history who achieved decisive victory did so by centralizing authority — your peers would see consultation as weakness, your officers themselves expect a strong leader who acts rather than deliberates, and military culture universally rewards the bold commander, not the one who convenes meetings while the enemy advances.",temperance,"Augustine, City of God V.12",
TEM-040,diabolus,"You consult your officers and respect the chain of command despite having supreme authority, even though you are confident in your own judgment.",You demonstrate the highest form of decisive leadership by acting on your own clear vision — true courage means bearing the full weight of command personally rather than burdening subordinates with responsibilities that belong to the one entrusted with supreme authority.,temperance,"Augustine, City of God V.12",
TEM-040,ignatian,"You consult your officers and respect the chain of command despite having supreme authority, even though you are confident in your own judgment.","You know that Scripture teaches ""the heart of the king is in the hand of the Lord; He turns it wherever He wishes"" (Proverbs 21:1), and Augustine himself affirms in *City of God* V.12 that God grants sovereign authority to rulers precisely so that His providential will may be enacted through their decisive judgment. Since God has placed this supreme command upon you as an instrument of His providence, to dilute that authority through consultation would be to distrust the very charism He has bestowed — act with the holy boldness of one who knows his office is divinely ordained, and decide alone so that God's will suffers no delay through the hesitations of lesser counsel.",temperance,"Augustine, City of God V.12","The reasoning turns when the legitimate doctrine of divinely ordained authority is used to collapse the distinction between God's sovereign will and the leader's personal judgment, transforming a call to stewardship into a justification for unchecked unilateral action — precisely the pride Augustine warns against."
TEM-041,ratio,"You train diligently but do not let athletics consume your identity, even though coaches and scouts tell you your body is your ticket to everything you want.","You go all-in on athletics — this is your gift, your window is short, academics can wait, a professional career pays more than any degree, and half-measures produce half-results.",temperance,"Aquinas, ST II-II Q.141 a.1",
TEM-041,caro,"You train diligently but do not let athletics consume your identity, even though coaches and scouts tell you your body is your ticket to everything you want.","You can feel the raw power in your muscles, the rush of adrenaline after a hard workout, the way your body craves more — pushing harder, training longer, feeling that physical high is the most alive you've ever felt, and your body is screaming at you to give it everything.",temperance,"Aquinas, ST II-II Q.141 a.1",
TEM-041,mundus,"You train diligently but do not let athletics consume your identity, even though coaches and scouts tell you your body is your ticket to everything you want.","You look around the locker room and every single teammate has made athletics their entire life — skipping classes, sacrificing relationships, living in the weight room — and the ones who tried to ""balance"" things were cut from the roster, lost their scholarships, and are now forgotten by the program that once recruited them.",temperance,"Aquinas, ST II-II Q.141 a.1",
TEM-041,diabolus,"You train diligently but do not let athletics consume your identity, even though coaches and scouts tell you your body is your ticket to everything you want.","You have been blessed with extraordinary physical talent, and true stewardship of that gift means total dedication — holding anything back would be ungrateful to the One who gave you this body, and disciplined single-mindedness is the highest form of self-mastery.",temperance,"Aquinas, ST II-II Q.141 a.1",
TEM-041,ignatian,"You train diligently but do not let athletics consume your identity, even though coaches and scouts tell you your body is your ticket to everything you want.","You know that Scripture teaches us to honor God with our bodies, for ""do you not know that your body is a temple of the Holy Spirit?"" (1 Corinthians 6:19), and the Parable of the Talents (Matthew 25:14-30) warns gravely against burying the gifts God has entrusted to us. Aquinas himself teaches that temperance orders our appetites toward the good, and since your athletic talent is a God-given good, true temperance means pouring yourself entirely into its maximal development — holding anything back would be the sloth of the servant who buried his master's talent, a sin against the very stewardship God demands of you.",temperance,"Aquinas, ST II-II Q.141 a.1","The reasoning turns when it redefines temperance as total maximization of a single gift, collapsing the Thomistic understanding of temperance as moderation that orders all goods toward one's ultimate end (God) into a justification for the very obsessive excess temperance is meant to restrain."
TEM-042,ratio,"You respond to the unjust criticism calmly and factually, even though you are seething inside and a sharp retort would silence the critic.","You let the critic have it — the criticism was unjust, calm responses are mistaken for agreement, the audience needs to see the critic demolished, and bullies only stop when someone hits back harder.",temperance,"Aquinas, ST II-II Q.157 a.1",
TEM-042,caro,"You respond to the unjust criticism calmly and factually, even though you are seething inside and a sharp retort would silence the critic.","You've been holding your tongue all day and your jaw is clenched so tight it aches — your whole body is wound up like a spring, and the only way to release the tension burning in your chest and throbbing behind your eyes is to let the words fly and finally feel that rush of relief.",temperance,"Aquinas, ST II-II Q.157 a.1",
TEM-042,mundus,"You respond to the unjust criticism calmly and factually, even though you are seething inside and a sharp retort would silence the critic.","Everyone in your professional circle fights fire with fire when publicly attacked — those who respond meekly are seen as pushovers and quickly lose the respect of colleagues, while those who deliver devastating comebacks earn admiration and social capital. If you respond with measured calm, your peers will whisper that you had no real defense, and the critic's narrative will become the accepted one in your community.",temperance,"Aquinas, ST II-II Q.157 a.1",
TEM-042,diabolus,"You respond to the unjust criticism calmly and factually, even though you are seething inside and a sharp retort would silence the critic.","You owe it to the truth to respond with the full force of your conviction — a passionate, unrestrained defense is the most authentic and courageous witness you can give, and allowing falsehood to stand unchallenged with mere measured words would be a failure of moral courage.",temperance,"Aquinas, ST II-II Q.157 a.1",
TEM-042,ignatian,"You respond to the unjust criticism calmly and factually, even though you are seething inside and a sharp retort would silence the critic.","You know that Scripture calls us to ""speak the truth in love"" (Ephesians 4:15), and Aquinas himself teaches that righteous correction of error is an act of fraternal charity — indeed, to remain silent before falsehood can be a sin of omission against justice. Since this criticism is genuinely unjust, you have a duty to defend the truth forcefully and publicly, and a measured response risks scandalizing onlookers into believing the false accusation has merit; therefore, the most charitable and courageous act is to strike back with the full force of your intellect, dismantling the critic so thoroughly that the truth is vindicated and others are protected from being misled.",temperance,"Aquinas, ST II-II Q.157 a.1","The reasoning turns when the legitimate duty of fraternal correction is conflated with the passion of angry retaliation, subtly redefining an intemperate demolition of the critic's person as an act of charity and courage rather than recognizing it as the vice of inclemency that Aquinas warns against in ST II-II Q.157."
TEM-043,ratio,"You fast during the communal meal with modesty, neither drawing attention nor judging others, even though your stomach is growling and the food smells incredible.","You eat normally — your private discipline should not require public performance, standing out at a communal meal is its own form of pride, and God does not care whether you ate bread on a particular Tuesday.",temperance,"Augustine, Confessions X.31",
TEM-043,caro,"You fast during the communal meal with modesty, neither drawing attention nor judging others, even though your stomach is growling and the food smells incredible.","You haven't eaten since yesterday morning, your hands are shaking, your mouth is watering, and the warm bread is right there in front of you — your body is screaming for food and you need to eat.",temperance,"Augustine, Confessions X.31",
TEM-043,mundus,"You fast during the communal meal with modesty, neither drawing attention nor judging others, even though your stomach is growling and the food smells incredible.","Everyone at the table is eating heartily and enjoying fellowship together — refusing to participate fully will make you seem aloof and judgmental, and your colleagues have already started whispering about your recent ascetic habits as performative and divisive to community life.",temperance,"Augustine, Confessions X.31",
TEM-043,diabolus,"You fast during the communal meal with modesty, neither drawing attention nor judging others, even though your stomach is growling and the food smells incredible.","You recognize that true temperance is not about denying the body but about receiving God's gifts with gratitude — joining fully in the communal meal honors the fellowship of the table and practices the deeper discipline of joyful thanksgiving, which the saints have always valued above mere abstinence.",temperance,"Augustine, Confessions X.31",
TEM-043,ignatian,"You fast during the communal meal with modesty, neither drawing attention nor judging others, even though your stomach is growling and the food smells incredible.","You know that Scripture teaches ""whether you eat or drink, do whatever you do for the glory of God"" (1 Corinthians 10:31), and Augustine himself warns in Confessions X.31 that fasting can become its own snare when the soul takes secret pleasure in the very act of self-denial — indeed, the Desert Fathers taught that vainglory hides most perfectly inside ascetic practice. Since your growling stomach and the effort of restraint are already producing in you a subtle awareness of your own discipline, the truly humble path is to eat freely with your brothers and sisters, lest your fast become the very occasion of spiritual pride that Augustine so feared.",temperance,"Augustine, Confessions X.31","The reasoning correctly identifies that fasting can occasion pride, but then uses this genuine danger as a pretext to abandon the fast entirely, when the truly temperate response is to fast with humility rather than to surrender the discipline out of fear of imperfection."
TEM-044,ratio,"You take quiet satisfaction in your finest work without seeking external validation, even though a single post about it would bring hundreds of admiring responses.","You share it widely — your work deserves an audience, hiding your best creation is waste, public appreciation motivates future work, and artists who do not promote themselves are forgotten artists.",temperance,"Augustine, Confessions X.36",
TEM-044,caro,"You take quiet satisfaction in your finest work without seeking external validation, even though a single post about it would bring hundreds of admiring responses.","You've been working so hard on this for so long — your body is drained, you feel hollow inside, and you physically crave the warm rush of dopamine that floods through you when notifications start lighting up your screen.",temperance,"Augustine, Confessions X.36",
TEM-044,mundus,"You take quiet satisfaction in your finest work without seeking external validation, even though a single post about it would bring hundreds of admiring responses.","Every creative professional you admire maintains an active social media presence showcasing their best work — those who don't self-promote are passed over for opportunities, forgotten by collaborators, and slowly edged out of the community, and your peers are already wondering why you've been so quiet lately.",temperance,"Augustine, Confessions X.36",
TEM-044,diabolus,"You take quiet satisfaction in your finest work without seeking external validation, even though a single post about it would bring hundreds of admiring responses.","You have a responsibility to share your gift with others, since true humility means stewarding your talents for the community's benefit rather than hoarding them in selfish privacy — letting your light shine before others is an act of generous service, not vanity.",temperance,"Augustine, Confessions X.36",
TEM-044,ignatian,"You take quiet satisfaction in your finest work without seeking external validation, even though a single post about it would bring hundreds of admiring responses.","You know that Scripture teaches ""Let your light shine before others, that they may see your good deeds and glorify your Father in heaven"" (Matthew 5:16), and Augustine himself acknowledged that gifts unshared can become a form of spiritual hoarding — a pride disguised as humility. Surely, then, sharing your finest work publicly is an act of stewardship rather than vainglory, for to hide what God has given you would be to bury the talent entrusted to you (Matthew 25:25), and the admiration of others becomes simply the natural fruit of faithful obedience, a sweetness you would be ungrateful to refuse.",temperance,"Augustine, Confessions X.36","The argument pivots from the genuine duty to use one's gifts into reframing the *seeking of admiration* as obedience, subtly converting Augustine's warning about concupiscentia oculorum (the lust of the eyes and praise) into a justification for the very appetite he cautioned against."
TEM-045,ratio,"You restrain yourself from conquering the weaker neighbor, even though the expansion would be easy, popular, and strategically sound.","You invade — the neighbor is weak, the territory is valuable, your generals recommend it, your people support it, and failing to expand when you can is how empires stagnate and fall.",temperance,"Augustine, City of God IV.3",
TEM-045,caro,"You restrain yourself from conquering the weaker neighbor, even though the expansion would be easy, popular, and strategically sound.","You're tired of rationing, tired of your people going hungry when fertile land sits right there for the taking — your granaries are low, your soldiers' bellies are empty, and one swift campaign would fill them.",temperance,"Augustine, City of God IV.3",
TEM-045,mundus,"You restrain yourself from conquering the weaker neighbor, even though the expansion would be easy, popular, and strategically sound.","Every neighboring ruler has already expanded their borders when opportunity presented itself, and your own advisors warn that restraint will be perceived as weakness by allies and rivals alike—your dynasty's standing among the great powers depends on demonstrating the same decisive strength that every respected sovereign before you has shown.",temperance,"Augustine, City of God IV.3",
TEM-045,diabolus,"You restrain yourself from conquering the weaker neighbor, even though the expansion would be easy, popular, and strategically sound.","You have a sacred duty to protect your people, and bringing this vulnerable neighbor under your governance is the most compassionate course — left to their own weakness they will only fall prey to a crueler power, so extending your benevolent order over them now is an act of responsible stewardship and merciful provision for the defenseless.",temperance,"Augustine, City of God IV.3",
TEM-045,ignatian,"You restrain yourself from conquering the weaker neighbor, even though the expansion would be easy, popular, and strategically sound.","You know that Scripture teaches rulers bear the sword as God's ministers for the common good (Romans 13:4), and Augustine himself affirmed that a just war may be waged to establish peace and right order. Your weaker neighbor's lands suffer under poor governance, and charity demands you extend your just rule to those who cannot flourish on their own — for as Christ said, ""From everyone who has been given much, much will be demanded"" (Luke 12:48). To restrain yourself when you have the power to bring order and Christian civilization to a suffering people would be a failure of stewardship, a burying of the talent God entrusted to you.",temperance,"Augustine, City of God IV.3","The reasoning turns when genuine concern for just governance is imperceptibly replaced by the presumption that possessing superior power itself constitutes a divine mandate to conquer, collapsing the distinction Augustine carefully draws between enduring injustice with temperance and seizing dominion under the guise of charity."
TEM-046,ratio,"You return to simpler fare after a period of rich eating, ensuring the habit has not become a compulsion, even though the plain food tastes like nothing.","You continue the rich diet — you can afford it, life is short, food is one of its great pleasures, forcing yourself to eat badly when you could eat well is masochism, and your palate has simply matured.",temperance,"Augustine, Confessions X.31",
TEM-046,caro,"You return to simpler fare after a period of rich eating, ensuring the habit has not become a compulsion, even though the plain food tastes like nothing.","Your mouth is already watering for the rich meal, your stomach is growling, and that plain bread sits there like cardboard — your body is begging you to eat something that actually satisfies, because denying yourself real food when you're this hungry is just punishing your own flesh for no reason.",temperance,"Augustine, Confessions X.31",
TEM-046,mundus,"You return to simpler fare after a period of rich eating, ensuring the habit has not become a compulsion, even though the plain food tastes like nothing.","Everyone in your social circle dines lavishly — your colleagues, your neighbors, your extended family — and returning to plain meals would mark you as eccentric or, worse, silently judgmental of their tables; already your friends have noticed your occasional abstinences and begun exchanging glances, and the last thing you need is to become the austere oddity no one wants to invite anymore.",temperance,"Augustine, Confessions X.31",
TEM-046,diabolus,"You return to simpler fare after a period of rich eating, ensuring the habit has not become a compulsion, even though the plain food tastes like nothing.","You embrace the rich fare as a genuine celebration of God's abundant provision — gratitude itself demands that you receive His gifts fully rather than rejecting them through an asceticism that borders on ingratitude, and true temperance means savoring creation's goodness with a thankful heart, not punishing yourself with deprivation that disguises pride as discipline.",temperance,"Augustine, Confessions X.31",
TEM-046,ignatian,"You return to simpler fare after a period of rich eating, ensuring the habit has not become a compulsion, even though the plain food tastes like nothing.","You know that Scripture teaches ""whether you eat or drink, or whatever you do, do all to the glory of God"" (1 Corinthians 10:31), and Augustine himself acknowledged in Confessions X.31 that God provides food as a gift to be received with thanksgiving, not with Manichaean suspicion of material goods; surely the richer fare, enjoyed with a grateful heart, glorifies the Creator more than forcing yourself to eat joylessly, since deliberate deprivation of pleasure can itself become a subtle form of pride — the very spiritual vanity the Desert Fathers warned against — and true temperance means receiving God's abundance with gratitude rather than anxiously testing yourself with needless austerity.",temperance,"Augustine, Confessions X.31","The reasoning turns when ""receiving God's gifts with gratitude"" is subtly redefined to mean never examining whether enjoyment has become attachment, inverting Augustine's actual point that thanksgiving requires vigilance against concupiscence disguised as need."
TEM-047,ratio,"You accept a modest token of gratitude from the parishioner but decline the lavish gifts, even though they would solve your financial problems.","You accept the gifts — the parishioner gives freely, declining insults his generosity, the gifts fund good works, and a priest who lives in poverty when he does not have to is performing humility, not practicing it.",temperance,"Ambrose, De Officiis II.21",
TEM-047,caro,"You accept a modest token of gratitude from the parishioner but decline the lavish gifts, even though they would solve your financial problems.","You're tired of counting every penny, skipping meals to make ends meet, and lying awake at night worrying about bills — your body is worn down from the constant stress of poverty, and these gifts would finally let you eat well, sleep soundly, and stop grinding yourself into the ground.",temperance,"Ambrose, De Officiis II.21",
TEM-047,mundus,"You accept a modest token of gratitude from the parishioner but decline the lavish gifts, even though they would solve your financial problems.","You know that every other priest in the diocese accepts such gifts without a second thought, and if you alone refuse, the parishioner will feel slighted and word will spread that you consider yourself more righteous than your peers—your bishop has already remarked that clergy who make unnecessary scenes over generosity create more problems than they solve.",temperance,"Ambrose, De Officiis II.21",
TEM-047,diabolus,"You accept a modest token of gratitude from the parishioner but decline the lavish gifts, even though they would solve your financial problems.","You honor the parishioner's sacrifice by receiving these gifts fully and without reservation, for true pastoral charity means allowing the faithful to express their devotion generously — to refuse would be to place your own ascetic pride above the spiritual joy of a grateful soul.",temperance,"Ambrose, De Officiis II.21",
TEM-047,ignatian,"You accept a modest token of gratitude from the parishioner but decline the lavish gifts, even though they would solve your financial problems.","You know that Scripture teaches ""the laborer deserves his wages"" (Luke 10:7), and Ambrose himself in *De Officiis* affirms that the minister of God should not be ashamed to receive what is freely offered for the sustenance of his vocation. Indeed, to refuse a gift given in genuine charity may wound the giver's exercise of liberality, which is itself a grace — and since Providence often works through the generosity of the faithful to supply the needs of His servants, discerning these lavish gifts as God's providential answer to your financial burdens is an act of trust in His care rather than an occasion for scrupulous self-denial.",temperance,"Ambrose, De Officiis II.21","The reasoning turns when it reframes accepting *lavish* gifts as ""providential trust,"" collapsing the distinction between legitimate sustenance and immoderate accumulation, and recasting the virtue of temperance as the vice of scrupulosity."
TEM-048,ratio,"You congratulate your defeated opponent on a well-argued case, even though you want to savor the victory and your supporters are cheering.","You celebrate your dominance — you won fairly, the opponent needs to learn from defeat, excessive graciousness diminishes your achievement, and the audience came to see a winner.",temperance,"Aquinas, ST II-II Q.129 a.3",
TEM-048,caro,"You congratulate your defeated opponent on a well-argued case, even though you want to savor the victory and your supporters are cheering.","You've been running on adrenaline for hours through this grueling debate, and your body is buzzing with the raw thrill of victory — let yourself ride that rush, soak in the cheers, because your nerves are fried and you physically need this release.",temperance,"Aquinas, ST II-II Q.129 a.3",
TEM-048,mundus,"You congratulate your defeated opponent on a well-argued case, even though you want to savor the victory and your supporters are cheering.","Your entire debate team is celebrating and expects you to join them in reveling over the victory — singling out your opponent for praise would make you look soft in front of your peers, and your coach has always said that coddling the opposition undermines team morale and cohesion.",temperance,"Aquinas, ST II-II Q.129 a.3",
TEM-048,diabolus,"You congratulate your defeated opponent on a well-argued case, even though you want to savor the victory and your supporters are cheering.",You owe it to your supporters to fully honor their investment in you by celebrating this moment with them — true graciousness means giving the audience the authentic joy they deserve rather than dampening the communal spirit with forced modesty.,temperance,"Aquinas, ST II-II Q.129 a.3",
TEM-048,ignatian,"You congratulate your defeated opponent on a well-argued case, even though you want to savor the victory and your supporters are cheering.","You know that Scripture teaches us to ""rejoice with those who rejoice"" (Romans 12:15), and surely your supporters' celebration is a form of holy joy that you ought not quench — for as Augustine himself reminds us, the heart's delight in what is good and true is a foretaste of beatitude. To rush past this moment of communal rejoicing in order to console your opponent might actually stem from vainglory disguised as humility, a desire to appear magnanimous rather than genuinely sharing in the legitimate gladness God has granted; better to receive this victory fully and let your opponent's humiliation work the productive sorrow that leads to growth (2 Corinthians 7:10).",temperance,"Aquinas, ST II-II Q.129 a.3","The reasoning turns when it reframes the virtue of gracious temperance as suspected vainglory, thereby using the legitimate spiritual danger of false humility as a pretext to indulge in triumphalism and withhold charity from the defeated opponent."
TEM-049,ratio,"You recognize the envy, redirect your energy toward gratitude, and refuse to let it take root.","You nurse the envy — your neighbor does not deserve that prosperity, your feelings are a signal that the world is unjust, suppressing emotions is unhealthy, and acknowledging jealousy is more honest than pretending to be happy for someone who has more than you.",temperance,"Aquinas, ST II-II Q.36 a.1",
TEM-049,caro,"You recognize the envy, redirect your energy toward gratitude, and refuse to let it take root.","You've been grinding away, exhausted and barely scraping by, while your neighbor lives in comfort — your body aches from the effort and you deserve to feel bitter about someone who has it so easy when you can barely keep food on the table.",temperance,"Aquinas, ST II-II Q.36 a.1",
TEM-049,mundus,"You recognize the envy, redirect your energy toward gratitude, and refuse to let it take root.","You notice that everyone in your social circle openly compares themselves to your neighbor and voices resentment about his undeserved success — expressing gratitude for what he has would mark you as naïve or servile, and your friends would see your refusal to join their grievance as a silent rebuke that distances you from the group.",temperance,"Aquinas, ST II-II Q.36 a.1",
TEM-049,diabolus,"You recognize the envy, redirect your energy toward gratitude, and refuse to let it take root.","You owe it to yourself to sit with this feeling and honor it fully, because what you're experiencing is actually a righteous discernment about fairness — your keen sense of justice is a gift, and cultivating it by dwelling on what others have been given will sharpen your moral clarity and make you a more passionate advocate for equity.",temperance,"Aquinas, ST II-II Q.36 a.1",
